Postcode,CountryCode,Gma,GmaCanonicalName
36474,US,698,"Montgomery (Selma),AL"
48456,US,505,"Detroit,MI"
61452,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
73434,US,627,"Wichita Falls,TX & Lawton,OK"
36475,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48455,US,505,"Detroit,MI"
61453,US,682,"Davenport,IA-Rock Island-Moline,IL"
73433,US,650,"Oklahoma City,OK"
61454,US,682,"Davenport,IA-Rock Island-Moline,IL"
73432,US,657,"Sherman,TX-Ada,OK"
61455,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
73430,US,657,"Sherman,TX-Ada,OK"
61458,US,682,"Davenport,IA-Rock Island-Moline,IL"
61459,US,675,"Peoria-Bloomington,IL"
36476,US,698,"Montgomery (Selma),AL"
48454,US,505,"Detroit,MI"
36477,US,606,"Dothan,AL"
48453,US,505,"Detroit,MI"
48451,US,513,"Flint-Saginaw-Bay City,MI"
48450,US,505,"Detroit,MI"
12491,US,501,"New York,NY"
97417,US,801,"Eugene,OR"
48449,US,513,"Flint-Saginaw-Bay City,MI"
73449,US,657,"Sherman,TX-Ada,OK"
36460,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
61460,US,682,"Davenport,IA-Rock Island-Moline,IL"
73448,US,657,"Sherman,TX-Ada,OK"
97419,US,801,"Eugene,OR"
12494,US,501,"New York,NY"
73447,US,657,"Sherman,TX-Ada,OK"
97414,US,801,"Eugene,OR"
12495,US,501,"New York,NY"
48446,US,505,"Detroit,MI"
61462,US,682,"Davenport,IA-Rock Island-Moline,IL"
73446,US,657,"Sherman,TX-Ada,OK"
97413,US,801,"Eugene,OR"
12492,US,532,"Albany-Schenectady-Troy,NY"
48445,US,513,"Flint-Saginaw-Bay City,MI"
97416,US,801,"Eugene,OR"
48444,US,505,"Detroit,MI"
73444,US,650,"Oklahoma City,OK"
97415,US,813,"Medford-Klamath Falls,OR"
24476,US,569,"Harrisonburg,VA"
61465,US,682,"Davenport,IA-Rock Island-Moline,IL"
73443,US,657,"Sherman,TX-Ada,OK"
97410,US,801,"Eugene,OR"
61466,US,682,"Davenport,IA-Rock Island-Moline,IL"
73442,US,627,"Wichita Falls,TX & Lawton,OK"
61467,US,682,"Davenport,IA-Rock Island-Moline,IL"
73441,US,657,"Sherman,TX-Ada,OK"
97412,US,801,"Eugene,OR"
24477,US,569,"Harrisonburg,VA"
61468,US,682,"Davenport,IA-Rock Island-Moline,IL"
73440,US,657,"Sherman,TX-Ada,OK"
97411,US,801,"Eugene,OR"
61469,US,682,"Davenport,IA-Rock Island-Moline,IL"
24479,US,569,"Harrisonburg,VA"
24472,US,569,"Harrisonburg,VA"
24471,US,569,"Harrisonburg,VA"
24474,US,573,"Roanoke-Lynchburg,VA"
24473,US,573,"Roanoke-Lynchburg,VA"
12498,US,501,"New York,NY"
48442,US,505,"Detroit,MI"
12496,US,532,"Albany-Schenectady-Troy,NY"
36467,US,698,"Montgomery (Selma),AL"
48441,US,513,"Flint-Saginaw-Bay City,MI"
48440,US,505,"Detroit,MI"
97407,US,801,"Eugene,OR"
48439,US,513,"Flint-Saginaw-Bay City,MI"
97406,US,813,"Medford-Klamath Falls,OR"
48438,US,513,"Flint-Saginaw-Bay City,MI"
61470,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
48437,US,513,"Flint-Saginaw-Bay City,MI"
61471,US,682,"Davenport,IA-Rock Island-Moline,IL"
73459,US,657,"Sherman,TX-Ada,OK"
97408,US,801,"Eugene,OR"
48436,US,513,"Flint-Saginaw-Bay City,MI"
61472,US,682,"Davenport,IA-Rock Island-Moline,IL"
73458,US,657,"Sherman,TX-Ada,OK"
97403,US,801,"Eugene,OR"
36451,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48435,US,505,"Detroit,MI"
61473,US,682,"Davenport,IA-Rock Island-Moline,IL"
97402,US,801,"Eugene,OR"
48434,US,505,"Detroit,MI"
61474,US,682,"Davenport,IA-Rock Island-Moline,IL"
73456,US,627,"Wichita Falls,TX & Lawton,OK"
97405,US,801,"Eugene,OR"
36453,US,606,"Dothan,AL"
48433,US,513,"Flint-Saginaw-Bay City,MI"
61475,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
73455,US,657,"Sherman,TX-Ada,OK"
97404,US,801,"Eugene,OR"
24487,US,573,"Roanoke-Lynchburg,VA"
61476,US,682,"Davenport,IA-Rock Island-Moline,IL"
24486,US,569,"Harrisonburg,VA"
61477,US,675,"Peoria-Bloomington,IL"
73453,US,657,"Sherman,TX-Ada,OK"
61478,US,682,"Davenport,IA-Rock Island-Moline,IL"
97401,US,801,"Eugene,OR"
61479,US,675,"Peoria-Bloomington,IL"
73450,US,657,"Sherman,TX-Ada,OK"
24483,US,573,"Roanoke-Lynchburg,VA"
24482,US,569,"Harrisonburg,VA"
24485,US,569,"Harrisonburg,VA"
24484,US,573,"Roanoke-Lynchburg,VA"
36454,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48432,US,513,"Flint-Saginaw-Bay City,MI"
36456,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48430,US,505,"Detroit,MI"
48429,US,513,"Flint-Saginaw-Bay City,MI"
48428,US,505,"Detroit,MI"
61480,US,682,"Davenport,IA-Rock Island-Moline,IL"
97439,US,801,"Eugene,OR"
48427,US,505,"Detroit,MI"
48426,US,505,"Detroit,MI"
61482,US,675,"Peoria-Bloomington,IL"
12472,US,501,"New York,NY"
61483,US,675,"Peoria-Bloomington,IL"
97436,US,801,"Eugene,OR"
12473,US,532,"Albany-Schenectady-Troy,NY"
61484,US,675,"Peoria-Bloomington,IL"
97435,US,801,"Eugene,OR"
12470,US,532,"Albany-Schenectady-Troy,NY"
36441,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48423,US,513,"Flint-Saginaw-Bay City,MI"
61485,US,682,"Davenport,IA-Rock Island-Moline,IL"
97438,US,801,"Eugene,OR"
12471,US,501,"New York,NY"
36442,US,698,"Montgomery (Selma),AL"
48422,US,505,"Detroit,MI"
61486,US,682,"Davenport,IA-Rock Island-Moline,IL"
97437,US,801,"Eugene,OR"
97432,US,801,"Eugene,OR"
61488,US,682,"Davenport,IA-Rock Island-Moline,IL"
97431,US,801,"Eugene,OR"
61489,US,682,"Davenport,IA-Rock Island-Moline,IL"
73463,US,657,"Sherman,TX-Ada,OK"
97434,US,801,"Eugene,OR"
24458,US,573,"Roanoke-Lynchburg,VA"
73461,US,657,"Sherman,TX-Ada,OK"
24457,US,573,"Roanoke-Lynchburg,VA"
73460,US,657,"Sherman,TX-Ada,OK"
97430,US,801,"Eugene,OR"
24459,US,569,"Harrisonburg,VA"
24450,US,573,"Roanoke-Lynchburg,VA"
48421,US,505,"Detroit,MI"
12477,US,501,"New York,NY"
36444,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48420,US,513,"Flint-Saginaw-Bay City,MI"
12474,US,502,"Binghamton,NY"
36445,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12475,US,501,"New York,NY"
36446,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48418,US,513,"Flint-Saginaw-Bay City,MI"
61490,US,682,"Davenport,IA-Rock Island-Moline,IL"
97429,US,801,"Eugene,OR"
12480,US,501,"New York,NY"
48417,US,513,"Flint-Saginaw-Bay City,MI"
61491,US,675,"Peoria-Bloomington,IL"
48416,US,505,"Detroit,MI"
48415,US,513,"Flint-Saginaw-Bay City,MI"
48414,US,513,"Flint-Saginaw-Bay City,MI"
12484,US,501,"New York,NY"
48413,US,513,"Flint-Saginaw-Bay City,MI"
97424,US,801,"Eugene,OR"
12481,US,501,"New York,NY"
48412,US,505,"Detroit,MI"
12482,US,532,"Albany-Schenectady-Troy,NY"
48411,US,513,"Flint-Saginaw-Bay City,MI"
97426,US,801,"Eugene,OR"
24465,US,573,"Roanoke-Lynchburg,VA"
24464,US,573,"Roanoke-Lynchburg,VA"
97420,US,801,"Eugene,OR"
24467,US,569,"Harrisonburg,VA"
97423,US,801,"Eugene,OR"
24469,US,569,"Harrisonburg,VA"
48419,US,505,"Detroit,MI"
24460,US,573,"Roanoke-Lynchburg,VA"
12487,US,501,"New York,NY"
36432,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48410,US,505,"Detroit,MI"
12485,US,532,"Albany-Schenectady-Troy,NY"
12486,US,501,"New York,NY"
36435,US,698,"Montgomery (Selma),AL"
36436,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12489,US,501,"New York,NY"
36439,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
24439,US,573,"Roanoke-Lynchburg,VA"
12450,US,532,"Albany-Schenectady-Troy,NY"
97458,US,801,"Eugene,OR"
12451,US,532,"Albany-Schenectady-Troy,NY"
97457,US,801,"Eugene,OR"
48401,US,505,"Detroit,MI"
36420,US,698,"Montgomery (Selma),AL"
73488,US,627,"Wichita Falls,TX & Lawton,OK"
97459,US,801,"Eugene,OR"
24432,US,569,"Harrisonburg,VA"
73487,US,657,"Sherman,TX-Ada,OK"
97454,US,801,"Eugene,OR"
24431,US,569,"Harrisonburg,VA"
97453,US,801,"Eugene,OR"
97456,US,801,"Eugene,OR"
24433,US,573,"Roanoke-Lynchburg,VA"
97455,US,801,"Eugene,OR"
97450,US,813,"Medford-Klamath Falls,OR"
24435,US,573,"Roanoke-Lynchburg,VA"
24438,US,573,"Roanoke-Lynchburg,VA"
73481,US,657,"Sherman,TX-Ada,OK"
97452,US,801,"Eugene,OR"
24437,US,569,"Harrisonburg,VA"
97451,US,801,"Eugene,OR"
24430,US,569,"Harrisonburg,VA"
12454,US,532,"Albany-Schenectady-Troy,NY"
36421,US,698,"Montgomery (Selma),AL"
12455,US,502,"Binghamton,NY"
12452,US,532,"Albany-Schenectady-Troy,NY"
12453,US,501,"New York,NY"
12458,US,501,"New York,NY"
36425,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12459,US,502,"Binghamton,NY"
36426,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12456,US,501,"New York,NY"
12457,US,501,"New York,NY"
12461,US,501,"New York,NY"
97447,US,801,"Eugene,OR"
97446,US,820,"Portland,OR"
97449,US,801,"Eugene,OR"
12460,US,532,"Albany-Schenectady-Troy,NY"
97448,US,801,"Eugene,OR"
97443,US,801,"Eugene,OR"
97442,US,801,"Eugene,OR"
24445,US,573,"Roanoke-Lynchburg,VA"
97444,US,813,"Medford-Klamath Falls,OR"
97441,US,801,"Eugene,OR"
24448,US,573,"Roanoke-Lynchburg,VA"
73491,US,627,"Wichita Falls,TX & Lawton,OK"
24441,US,569,"Harrisonburg,VA"
24440,US,569,"Harrisonburg,VA"
12465,US,501,"New York,NY"
12466,US,501,"New York,NY"
12463,US,532,"Albany-Schenectady-Troy,NY"
12464,US,501,"New York,NY"
12469,US,532,"Albany-Schenectady-Troy,NY"
12468,US,532,"Albany-Schenectady-Troy,NY"
61401,US,682,"Davenport,IA-Rock Island-Moline,IL"
61410,US,682,"Davenport,IA-Rock Island-Moline,IL"
61411,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
61412,US,682,"Davenport,IA-Rock Island-Moline,IL"
61413,US,682,"Davenport,IA-Rock Island-Moline,IL"
61414,US,682,"Davenport,IA-Rock Island-Moline,IL"
61415,US,675,"Peoria-Bloomington,IL"
61416,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
61417,US,682,"Davenport,IA-Rock Island-Moline,IL"
73401,US,657,"Sherman,TX-Ada,OK"
61420,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
61421,US,675,"Peoria-Bloomington,IL"
61422,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
61423,US,682,"Davenport,IA-Rock Island-Moline,IL"
61424,US,675,"Peoria-Bloomington,IL"
61425,US,682,"Davenport,IA-Rock Island-Moline,IL"
61427,US,675,"Peoria-Bloomington,IL"
61428,US,682,"Davenport,IA-Rock Island-Moline,IL"
61418,US,682,"Davenport,IA-Rock Island-Moline,IL"
61419,US,682,"Davenport,IA-Rock Island-Moline,IL"
61430,US,682,"Davenport,IA-Rock Island-Moline,IL"
61431,US,675,"Peoria-Bloomington,IL"
61432,US,675,"Peoria-Bloomington,IL"
61434,US,682,"Davenport,IA-Rock Island-Moline,IL"
61435,US,682,"Davenport,IA-Rock Island-Moline,IL"
61436,US,682,"Davenport,IA-Rock Island-Moline,IL"
61437,US,682,"Davenport,IA-Rock Island-Moline,IL"
61438,US,717,"Quincy,IL-Hannibal,MO-Keokuk,IA"
61439,US,682,"Davenport,IA-Rock Island-Moline,IL"
48476,US,513,"Flint-Saginaw-Bay City,MI"
48475,US,505,"Detroit,MI"
48473,US,513,"Flint-Saginaw-Bay City,MI"
48472,US,505,"Detroit,MI"
48471,US,505,"Detroit,MI"
48470,US,513,"Flint-Saginaw-Bay City,MI"
12603,US,501,"New York,NY"
12604,US,501,"New York,NY"
12601,US,501,"New York,NY"
48627,US,540,"Traverse City-Cadillac,MI"
48626,US,513,"Flint-Saginaw-Bay City,MI"
48625,US,540,"Traverse City-Cadillac,MI"
48624,US,513,"Flint-Saginaw-Bay City,MI"
48623,US,513,"Flint-Saginaw-Bay City,MI"
48622,US,540,"Traverse City-Cadillac,MI"
48621,US,540,"Traverse City-Cadillac,MI"
48620,US,513,"Flint-Saginaw-Bay City,MI"
24651,US,559,"Bluefield-Beckley-Oak Hill,WV"
24656,US,531,"Tri-Cities,TN-VA"
48629,US,540,"Traverse City-Cadillac,MI"
24657,US,531,"Tri-Cities,TN-VA"
48628,US,513,"Flint-Saginaw-Bay City,MI"
10019,US,501,"New York,NY"
10018,US,501,"New York,NY"
10011,US,501,"New York,NY"
10010,US,501,"New York,NY"
10013,US,501,"New York,NY"
10012,US,501,"New York,NY"
10014,US,501,"New York,NY"
10017,US,501,"New York,NY"
10016,US,501,"New York,NY"
48616,US,513,"Flint-Saginaw-Bay City,MI"
48615,US,513,"Flint-Saginaw-Bay City,MI"
48614,US,513,"Flint-Saginaw-Bay City,MI"
48613,US,513,"Flint-Saginaw-Bay City,MI"
48612,US,513,"Flint-Saginaw-Bay City,MI"
48611,US,513,"Flint-Saginaw-Bay City,MI"
10020,US,501,"New York,NY"
48610,US,513,"Flint-Saginaw-Bay City,MI"
22003,US,511,"Washington,DC (Hagerstown,MD)"
48619,US,540,"Traverse City-Cadillac,MI"
48618,US,513,"Flint-Saginaw-Bay City,MI"
48617,US,540,"Traverse City-Cadillac,MI"
10029,US,501,"New York,NY"
10022,US,501,"New York,NY"
10021,US,501,"New York,NY"
10024,US,501,"New York,NY"
10023,US,501,"New York,NY"
10026,US,501,"New York,NY"
10025,US,501,"New York,NY"
10028,US,501,"New York,NY"
10027,US,501,"New York,NY"
24637,US,559,"Bluefield-Beckley-Oak Hill,WV"
48604,US,513,"Flint-Saginaw-Bay City,MI"
48603,US,513,"Flint-Saginaw-Bay City,MI"
24639,US,531,"Tri-Cities,TN-VA"
48602,US,513,"Flint-Saginaw-Bay City,MI"
48601,US,513,"Flint-Saginaw-Bay City,MI"
24630,US,559,"Bluefield-Beckley-Oak Hill,WV"
24631,US,531,"Tri-Cities,TN-VA"
24634,US,531,"Tri-Cities,TN-VA"
48609,US,513,"Flint-Saginaw-Bay City,MI"
48607,US,513,"Flint-Saginaw-Bay City,MI"
24635,US,559,"Bluefield-Beckley-Oak Hill,WV"
36628,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
24649,US,531,"Tri-Cities,TN-VA"
24641,US,559,"Bluefield-Beckley-Oak Hill,WV"
24646,US,531,"Tri-Cities,TN-VA"
10007,US,501,"New York,NY"
36617,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36618,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
10009,US,501,"New York,NY"
36619,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
10002,US,501,"New York,NY"
36610,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
10001,US,501,"New York,NY"
36611,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
10004,US,501,"New York,NY"
36612,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
10003,US,501,"New York,NY"
36613,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
10006,US,501,"New York,NY"
10005,US,501,"New York,NY"
36615,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
24614,US,531,"Tri-Cities,TN-VA"
24613,US,559,"Bluefield-Beckley-Oak Hill,WV"
36605,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36606,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36607,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36608,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36609,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36602,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36603,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36604,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
24628,US,531,"Tri-Cities,TN-VA"
24620,US,531,"Tri-Cities,TN-VA"
24622,US,531,"Tri-Cities,TN-VA"
24605,US,559,"Bluefield-Beckley-Oak Hill,WV"
24604,US,559,"Bluefield-Beckley-Oak Hill,WV"
24607,US,531,"Tri-Cities,TN-VA"
24606,US,559,"Bluefield-Beckley-Oak Hill,WV"
24609,US,531,"Tri-Cities,TN-VA"
24601,US,559,"Bluefield-Beckley-Oak Hill,WV"
24603,US,531,"Tri-Cities,TN-VA"
24602,US,559,"Bluefield-Beckley-Oak Hill,WV"
73549,US,627,"Wichita Falls,TX & Lawton,OK"
73548,US,627,"Wichita Falls,TX & Lawton,OK"
73547,US,650,"Oklahoma City,OK"
61560,US,675,"Peoria-Bloomington,IL"
73546,US,627,"Wichita Falls,TX & Lawton,OK"
61561,US,675,"Peoria-Bloomington,IL"
61562,US,675,"Peoria-Bloomington,IL"
73544,US,650,"Oklahoma City,OK"
61563,US,675,"Peoria-Bloomington,IL"
73543,US,627,"Wichita Falls,TX & Lawton,OK"
61564,US,675,"Peoria-Bloomington,IL"
73542,US,627,"Wichita Falls,TX & Lawton,OK"
61565,US,675,"Peoria-Bloomington,IL"
73541,US,627,"Wichita Falls,TX & Lawton,OK"
73540,US,627,"Wichita Falls,TX & Lawton,OK"
61567,US,675,"Peoria-Bloomington,IL"
61568,US,675,"Peoria-Bloomington,IL"
61569,US,675,"Peoria-Bloomington,IL"
85539,US,753,"Phoenix,AZ"
85535,US,753,"Phoenix,AZ"
85536,US,753,"Phoenix,AZ"
85533,US,753,"Phoenix,AZ"
85534,US,753,"Phoenix,AZ"
85531,US,753,"Phoenix,AZ"
85530,US,753,"Phoenix,AZ"
73559,US,650,"Oklahoma City,OK"
61570,US,675,"Peoria-Bloomington,IL"
61571,US,675,"Peoria-Bloomington,IL"
73557,US,627,"Wichita Falls,TX & Lawton,OK"
97502,US,813,"Medford-Klamath Falls,OR"
61572,US,682,"Davenport,IA-Rock Island-Moline,IL"
73556,US,627,"Wichita Falls,TX & Lawton,OK"
97501,US,813,"Medford-Klamath Falls,OR"
73555,US,627,"Wichita Falls,TX & Lawton,OK"
97504,US,813,"Medford-Klamath Falls,OR"
73554,US,650,"Oklahoma City,OK"
97503,US,813,"Medford-Klamath Falls,OR"
73553,US,627,"Wichita Falls,TX & Lawton,OK"
73552,US,627,"Wichita Falls,TX & Lawton,OK"
73551,US,627,"Wichita Falls,TX & Lawton,OK"
73550,US,650,"Oklahoma City,OK"
97539,US,813,"Medford-Klamath Falls,OR"
97538,US,813,"Medford-Klamath Falls,OR"
36580,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36581,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
73569,US,627,"Wichita Falls,TX & Lawton,OK"
36582,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
73568,US,627,"Wichita Falls,TX & Lawton,OK"
97535,US,813,"Medford-Klamath Falls,OR"
36583,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
73567,US,627,"Wichita Falls,TX & Lawton,OK"
97534,US,813,"Medford-Klamath Falls,OR"
36584,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
73566,US,650,"Oklahoma City,OK"
97537,US,813,"Medford-Klamath Falls,OR"
36585,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
73565,US,627,"Wichita Falls,TX & Lawton,OK"
97536,US,813,"Medford-Klamath Falls,OR"
24597,US,573,"Roanoke-Lynchburg,VA"
73564,US,650,"Oklahoma City,OK"
97531,US,813,"Medford-Klamath Falls,OR"
97530,US,813,"Medford-Klamath Falls,OR"
24599,US,556,"Richmond-Petersburg,VA"
73562,US,627,"Wichita Falls,TX & Lawton,OK"
24598,US,573,"Roanoke-Lynchburg,VA"
97532,US,813,"Medford-Klamath Falls,OR"
73560,US,627,"Wichita Falls,TX & Lawton,OK"
24590,US,584,"Charlottesville,VA"
24593,US,573,"Roanoke-Lynchburg,VA"
24592,US,573,"Roanoke-Lynchburg,VA"
24594,US,573,"Roanoke-Lynchburg,VA"
85553,US,753,"Phoenix,AZ"
36587,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
85554,US,753,"Phoenix,AZ"
85551,US,753,"Phoenix,AZ"
85552,US,753,"Phoenix,AZ"
85550,US,753,"Phoenix,AZ"
97527,US,813,"Medford-Klamath Falls,OR"
36571,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48557,US,513,"Flint-Saginaw-Bay City,MI"
97524,US,813,"Medford-Klamath Falls,OR"
36572,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48556,US,513,"Flint-Saginaw-Bay City,MI"
97523,US,813,"Medford-Klamath Falls,OR"
48555,US,513,"Flint-Saginaw-Bay City,MI"
97526,US,813,"Medford-Klamath Falls,OR"
36574,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48554,US,513,"Flint-Saginaw-Bay City,MI"
97525,US,813,"Medford-Klamath Falls,OR"
97520,US,813,"Medford-Klamath Falls,OR"
73573,US,627,"Wichita Falls,TX & Lawton,OK"
97522,US,813,"Medford-Klamath Falls,OR"
73572,US,627,"Wichita Falls,TX & Lawton,OK"
73571,US,650,"Oklahoma City,OK"
73570,US,627,"Wichita Falls,TX & Lawton,OK"
85546,US,753,"Phoenix,AZ"
85544,US,753,"Phoenix,AZ"
85545,US,753,"Phoenix,AZ"
36575,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48553,US,513,"Flint-Saginaw-Bay City,MI"
85542,US,753,"Phoenix,AZ"
36576,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48552,US,513,"Flint-Saginaw-Bay City,MI"
85543,US,753,"Phoenix,AZ"
48551,US,513,"Flint-Saginaw-Bay City,MI"
85540,US,753,"Phoenix,AZ"
36578,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48550,US,513,"Flint-Saginaw-Bay City,MI"
85541,US,753,"Phoenix,AZ"
36579,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12590,US,501,"New York,NY"
36560,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12594,US,501,"New York,NY"
36561,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36562,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12592,US,501,"New York,NY"
24574,US,573,"Roanoke-Lynchburg,VA"
24577,US,573,"Roanoke-Lynchburg,VA"
24579,US,573,"Roanoke-Lynchburg,VA"
24578,US,573,"Roanoke-Lynchburg,VA"
24571,US,573,"Roanoke-Lynchburg,VA"
24570,US,573,"Roanoke-Lynchburg,VA"
24572,US,573,"Roanoke-Lynchburg,VA"
36567,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36569,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36550,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36551,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
48532,US,513,"Flint-Saginaw-Bay City,MI"
24586,US,573,"Roanoke-Lynchburg,VA"
97541,US,813,"Medford-Klamath Falls,OR"
24588,US,573,"Roanoke-Lynchburg,VA"
97544,US,813,"Medford-Klamath Falls,OR"
97543,US,813,"Medford-Klamath Falls,OR"
24589,US,573,"Roanoke-Lynchburg,VA"
97540,US,813,"Medford-Klamath Falls,OR"
24580,US,560,"Raleigh-Durham (Fayetteville),NC"
24581,US,573,"Roanoke-Lynchburg,VA"
36553,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36555,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36556,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36558,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12571,US,501,"New York,NY"
12572,US,501,"New York,NY"
36540,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12570,US,501,"New York,NY"
36541,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
24553,US,573,"Roanoke-Lynchburg,VA"
24555,US,573,"Roanoke-Lynchburg,VA"
24554,US,573,"Roanoke-Lynchburg,VA"
24557,US,573,"Roanoke-Lynchburg,VA"
24556,US,573,"Roanoke-Lynchburg,VA"
24558,US,573,"Roanoke-Lynchburg,VA"
48529,US,513,"Flint-Saginaw-Bay City,MI"
24551,US,573,"Roanoke-Lynchburg,VA"
24550,US,573,"Roanoke-Lynchburg,VA"
12575,US,501,"New York,NY"
36542,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36543,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
36544,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12574,US,501,"New York,NY"
36545,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12577,US,501,"New York,NY"
36548,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12578,US,501,"New York,NY"
36549,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12582,US,501,"New York,NY"
12583,US,501,"New York,NY"
12580,US,501,"New York,NY"
12581,US,501,"New York,NY"
36530,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
24563,US,573,"Roanoke-Lynchburg,VA"
24566,US,573,"Roanoke-Lynchburg,VA"
24565,US,573,"Roanoke-Lynchburg,VA"
48519,US,513,"Flint-Saginaw-Bay City,MI"
24569,US,573,"Roanoke-Lynchburg,VA"
36539,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
24562,US,556,"Richmond-Petersburg,VA"
12586,US,501,"New York,NY"
36532,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12584,US,501,"New York,NY"
12585,US,501,"New York,NY"
36535,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
12589,US,501,"New York,NY"
36538,US,686,"Mobile,AL-Pensacola (Ft. Walton Beach),FL"
61501,US,675,"Peoria-Bloomington,IL"
61516,US,675,"Peoria-Bloomington,IL"
73505,US,627,"Wichita Falls,TX & Lawton,OK"
73503,US,627,"Wichita Falls,TX & Lawton,OK"
73501,US,627,"Wichita Falls,TX & Lawton,OK"
61520,US,675,"Peoria-Bloomington,IL"
61523,US,675,"Peoria-Bloomington,IL"
61524,US,675,"Peoria-Bloomington,IL"
61525,US,675,"Peoria-Bloomington,IL"
